Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,File,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,File,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 9.0.0,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,File,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.0,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,File,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,File,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Migrations\NBB.Todo.Migrations.csproj,File,samples\MultiTenancy\NBB.Todo.Migrations\DependencyResolver.cs,43,12,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services.AddMultitenancy(configuration);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.PublishedLanguage\NBB.Todo.PublishedLanguage.csproj,File,samples\MultiTenancy\NBB.Todo.PublishedLanguage\NBB.Todo.PublishedLanguage.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 9.0.0,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,,,Microsoft.Extensions.Logging 9.0.0,,,,,"Microsoft.Extensions.Logging, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,,,Microsoft.Extensions.Hosting 9.0.0,,,,,"Microsoft.Extensions.Hosting, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.1"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,,,Microsoft.VisualStudio.Azure.Containers.Tools.Targets 1.21.0,,,,,"Microsoft.VisualStudio.Azure.Containers.Tools.Targets, 1.21.0  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\Program.cs,137,12,"M:Microsoft.Extensions.Configuration.ConfigurationBinder.GetValue``1(Microsoft.Extensions.Configuration.IConfiguration,System.String)",,,,,"if (hostingContext.Configuration.GetValue<bool>(""OpenTelemetry:MetricsEnabled""))              {                  services.AddOpenTelemetry().WithMetrics(options =>                  {                      options.ConfigureResource(configureResource)                          .AddRuntimeInstrumentation()                          .AddPrometheusHttpListener();                  });              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\Program.cs,133,16,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"services.Configure<OtlpExporterOptions>(hostingContext.Configuration.GetSection(""OpenTelemetry:Otlp""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\Program.cs,116,12,"M:Microsoft.Extensions.Configuration.ConfigurationBinder.GetValue``1(Microsoft.Extensions.Configuration.IConfiguration,System.String)",,,,,"if (hostingContext.Configuration.GetValue<bool>(""OpenTelemetry:TracingEnabled""))              {                  Sdk.SetDefaultTextMapPropagator(new JaegerPropagator());                    services.AddOpenTelemetry().WithTracing(builder => builder                          .ConfigureResource(configureResource)                          .SetSampler(new AlwaysOnSampler())                          .AddMessageBusInstrumentation()                          .AddEntityFrameworkCoreInstrumentation(options => {                              options.SetDbStatementForText = true;                              options.EnrichWithIDbCommand = (activity, command) =>                                  activity.SetTag(                                      ""db.statement.params"",                                      string.Join("", "", command.Parameters.Cast<SqlParameter>().Select(p => $""{p.ParameterName} = {p.Value}"")));                                             })                          .AddOtlpExporter()                  );                  services.Configure<OtlpExporterOptions>(hostingContext.Configuration.GetSection(""OpenTelemetry:Otlp""));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\Program.cs,103,12,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services.AddMultitenancy(hostingContext.Configuration)                  .AddMultiTenantMessaging()                  .AddDefaultMessagingTenantIdentification()                  .AddTenantRepository<ConfigurationTenantRepository>();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,samples\MultiTenancy\NBB.Todo.Worker\NBB.Todo.Worker.csproj,File,samples\MultiTenancy\NBB.Todo.Worker\Program.cs,76,12,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services.AddMediatR(cfg => cfg.RegisterServicesFromAssemblyContaining<CreateTodoTaskHandler>());
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Tools\Serilog\NBB.Tools.Serilog.Enrichers.ServiceIdentifier\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.csproj,File,src\Tools\Serilog\NBB.Tools.Serilog.Enrichers.ServiceIdentifier\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.csproj,,,Microsoft.Extensions.Configuration.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Tools\Serilog\NBB.Tools.Serilog.Enrichers.ServiceIdentifier\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.csproj,File,src\Tools\Serilog\NBB.Tools.Serilog.Enrichers.ServiceIdentifier\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,,,Microsoft.Extensions.Configuration 9.0.0,,,,,"Microsoft.Extensions.Configuration, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests\NBB.Tools.Serilog.Enrichers.ServiceIdentifier.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Tools\Serilog\NBB.Tools.Serilog.Enrichers.TenantId\NBB.Tools.Serilog.Enrichers.TenantId.csproj,File,src\Tools\Serilog\NBB.Tools.Serilog.Enrichers.TenantId\NBB.Tools.Serilog.Enrichers.TenantId.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,,,Microsoft.Extensions.Configuration 9.0.0,,,,,"Microsoft.Extensions.Configuration, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,File,test\UnitTests\Tools\NBB.Tools.Serilog.Enrichers.TenantId.Tests\NBB.Tools.Serilog.Enrichers.TenantId.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Tools\Serilog\NBB.Tools.Serilog.OpenTelemetryTracingSink\NBB.Tools.Serilog.OpenTelemetryTracingSink.csproj,File,src\Tools\Serilog\NBB.Tools.Serilog.OpenTelemetryTracingSink\NBB.Tools.Serilog.OpenTelemetryTracingSink.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,File,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,,,Microsoft.Extensions.Configuration 9.0.0,,,,,"Microsoft.Extensions.Configuration, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,File,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 9.0.0,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,File,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,File,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.0,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,File,samples\Orchestration\ProcessManagerSample\ProcessManagerSample.csproj,,,Microsoft.Extensions.DependencyInjection 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.1"
